Block,Floor,FloorLevel,Room,Size,Size_Category,Price,AvgPrice,Date,Direction,View,Distance,View_Score
6,17,Mid, A,819,Large_Unit,6520000,7961,2/9/2011,North West,2. Premium (Full River - West/Sun),720.0,8.5
52,17,Mid, G,304,Small_Unit,2340000,7697,2/9/2011,North East,6. Normal (Good Direction - S/E),280.0,6.0
43,12,Mid, D,304,Small_Unit,2350000,7730,2/9/2011,South,6. Normal (Good Direction - S/E),220.0,6.0
22,28,High, A,515,Middle_Unit,3660000,7107,1/9/2011,North West,8. Normal (Poor Direction - N/W),480.0,4.5
18,7,Low, C,484,Middle_Unit,3650000,7541,1/9/2011,South West,6. Normal (Good Direction - S/E),550.0,6.0
42,11,Mid, F,284,Small_Unit,2255000,7940,1/9/2011,East,9. Poor Close (Wall View),200.0,3.0
31,29,High, G,327,Small_Unit,2328000,7119,31/8/2011,East,9. Poor Close (Wall View),400.0,3.0
23,13,Mid, A,451,Middle_Unit,3350000,7428,31/8/2011,North West,8. Normal (Poor Direction - N/W),350.0,4.5
1,8,Low, D,327,Small_Unit,2330000,7125,30/8/2011,South West,2. Premium (Full River - West/Sun),650.0,8.5
3,18,Mid, G,327,Small_Unit,2350000,7187,30/8/2011,North East,2. Premium (Full River - West/Sun),700.0,8.5
3,18,Mid, C,327,Small_Unit,2388000,7303,30/8/2011,South West,2. Premium (Full River - West/Sun),700.0,8.5
16,10,Low, H,327,Small_Unit,2378000,7272,30/8/2011,North East,6. Normal (Good Direction - S/E),500.0,6.0
38,5,Low, C,304,Small_Unit,2150000,7072,30/8/2011,South,9. Poor Close (Wall View),150.0,3.0
40,30,High, D,304,Small_Unit,2260000,7434,29/8/2011,South,9. Poor Close (Wall View),200.0,3.0
41,8,Low, A,284,Small_Unit,2330000,8204,29/8/2011,West,10. Poor Street (Busy Road),220.0,2.0
44,5,Low, G,304,Small_Unit,2138000,7033,29/8/2011,North,9. Poor Close (Wall View),150.0,3.0
31,26,High, E,451,Middle_Unit,3600000,7982,29/8/2011,North,10. Poor Street (Busy Road),400.0,2.0
45,18,Mid, B,284,Small_Unit,2230000,7852,26/8/2011,West,9. Poor Close (Wall View),150.0,3.0
36,8,Low, H,307,Small_Unit,2470000,8046,26/8/2011,West,10. Poor Street (Busy Road),300.0,2.0
40,22,Mid, E,284,Small_Unit,2280000,8028,26/8/2011,West,10. Poor Street (Busy Road),200.0,2.0
48,15,Mid, F,284,Small_Unit,2225000,7835,26/8/2011,East,10. Poor Street (Busy Road),200.0,2.0
35,18,Mid, A,707,Large_Unit,5500000,7779,25/8/2011,South,10. Poor Street (Busy Road),320.0,2.0
29,1,Low, D,327,Small_Unit,2040000,6239,25/8/2011,West,10. Poor Street (Busy Road),450.0,2.0
20,24,Mid, D,327,Small_Unit,2380000,7278,25/8/2011,South West,6. Normal (Good Direction - S/E),520.0,6.0
48,8,Low, G,304,Small_Unit,2250000,7401,25/8/2011,North,10. Poor Street (Busy Road),200.0,2.0
33,5,Low, C,854,Large_Unit,6000000,7026,24/8/2011,West,10. Poor Street (Busy Road),350.0,2.0
37,20,Mid, F,284,Small_Unit,2250000,7923,24/8/2011,West,9. Poor Close (Wall View),150.0,3.0
15,22,Mid, D,853,Large_Unit,6888000,8075,24/8/2011,South West,3. Premium Partial (Slivers of Water/Park),650.0,8.0
52,15,Mid, F,284,Small_Unit,2250000,7923,23/8/2011,South East,6. Normal (Good Direction - S/E),280.0,6.0
47,16,Mid, G,304,Small_Unit,2425000,7977,23/8/2011,North,10. Poor Street (Busy Road),180.0,2.0
38,10,Low, C,304,Small_Unit,2288000,7526,22/8/2011,South,9. Poor Close (Wall View),150.0,3.0
26,16,Mid, D,326,Small_Unit,2430000,7454,22/8/2011,West,9. Poor Close (Wall View),420.0,3.0
43,7,Low, F,284,Small_Unit,2250000,7923,22/8/2011,East,9. Poor Close (Wall View),220.0,3.0
37,31,High, F,284,Small_Unit,2480000,8732,22/8/2011,West,9. Poor Close (Wall View),150.0,3.0
40,31,High, G,304,Small_Unit,2555000,8405,22/8/2011,North,10. Poor Street (Busy Road),200.0,2.0
21,7,Low, C,327,Small_Unit,2200000,6728,19/8/2011,South West,6. Normal (Good Direction - S/E),500.0,6.0
42,16,Mid, G,304,Small_Unit,2280000,7500,19/8/2011,North,9. Poor Close (Wall View),200.0,3.0
51,7,Low, C,304,Small_Unit,2190000,7204,19/8/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
41,3,Low, G,304,Small_Unit,2053000,6753,18/8/2011,North,10. Poor Street (Busy Road),220.0,2.0
39,32,High, D,304,Small_Unit,2458000,8086,18/8/2011,South,9. Poor Close (Wall View),180.0,3.0
43,7,Low, C,304,Small_Unit,2160000,7105,18/8/2011,South,6. Normal (Good Direction - S/E),220.0,6.0
50,6,Low, A,284,Small_Unit,2130000,7500,18/8/2011,North West,8. Normal (Poor Direction - N/W),250.0,4.5
44,27,High, H,304,Small_Unit,2360000,7763,17/8/2011,North,9. Poor Close (Wall View),150.0,3.0
36,4,Low, C,307,Small_Unit,2150000,7003,17/8/2011,East,6. Normal (Good Direction - S/E),300.0,6.0
49,15,Mid, E,284,Small_Unit,2265000,7975,17/8/2011,South East,6. Normal (Good Direction - S/E),220.0,6.0
29,25,Mid, F,451,Middle_Unit,3430000,7605,16/8/2011,North,10. Poor Street (Busy Road),450.0,2.0
45,17,Mid, G,304,Small_Unit,2360000,7763,16/8/2011,North,9. Poor Close (Wall View),150.0,3.0
19,15,Mid, G,327,Small_Unit,2000000,6116,16/8/2011,North East,6. Normal (Good Direction - S/E),550.0,6.0
8,23,Mid, G,327,Small_Unit,2268000,6936,16/8/2011,North East,6. Normal (Good Direction - S/E),620.0,6.0
39,25,Mid, F,284,Small_Unit,2200000,7746,16/8/2011,West,9. Poor Close (Wall View),180.0,3.0
42,19,Mid, H,304,Small_Unit,2280000,7500,16/8/2011,North,9. Poor Close (Wall View),200.0,3.0
20,26,High, C,327,Small_Unit,2500000,7645,16/8/2011,South West,6. Normal (Good Direction - S/E),520.0,6.0
31,23,Mid, H,327,Small_Unit,2480000,7584,16/8/2011,East,9. Poor Close (Wall View),400.0,3.0
47,4,Low, C,304,Small_Unit,2070000,6809,15/8/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
30,3,Low, C,327,Small_Unit,2250000,6881,15/8/2011,West,10. Poor Street (Busy Road),420.0,2.0
50,25,Mid, E,284,Small_Unit,2298000,8092,15/8/2011,South East,6. Normal (Good Direction - S/E),250.0,6.0
26,12,Mid, E,447,Middle_Unit,3350000,7494,15/8/2011,South,10. Poor Street (Busy Road),420.0,2.0
30,5,Low, A,451,Middle_Unit,3433000,7612,12/8/2011,South,5. Good Internal (Pool/Garden/Mall),420.0,6.5
8,1,Low, B,451,Middle_Unit,2850000,6319,11/8/2011,North West,8. Normal (Poor Direction - N/W),620.0,4.5
48,16,Mid, C,304,Small_Unit,2400000,7895,11/8/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
9,8,Low, G,327,Small_Unit,2270000,6942,11/8/2011,North East,6. Normal (Good Direction - S/E),600.0,6.0
21,14,Mid, H,327,Small_Unit,2300000,7034,11/8/2011,North East,6. Normal (Good Direction - S/E),500.0,6.0
48,18,Mid, B,284,Small_Unit,2220000,7817,11/8/2011,West,9. Poor Close (Wall View),200.0,3.0
31,10,Low, D,327,Small_Unit,2280000,6972,11/8/2011,West,9. Poor Close (Wall View),400.0,3.0
37,14,Mid, B,284,Small_Unit,2395000,8433,10/8/2011,East,6. Normal (Good Direction - S/E),150.0,6.0
48,4,Low, H,304,Small_Unit,2180000,7171,9/8/2011,North,10. Poor Street (Busy Road),200.0,2.0
22,7,Low, F,484,Middle_Unit,3600000,7438,9/8/2011,South East,6. Normal (Good Direction - S/E),480.0,6.0
37,6,Low, C,304,Small_Unit,2228000,7329,8/8/2011,South,9. Poor Close (Wall View),150.0,3.0
41,14,Mid, G,304,Small_Unit,2280000,7500,5/8/2011,North,10. Poor Street (Busy Road),220.0,2.0
40,16,Mid, A,284,Small_Unit,2350000,8275,4/8/2011,East,9. Poor Close (Wall View),200.0,3.0
41,25,Mid, F,284,Small_Unit,2250000,7923,4/8/2011,East,9. Poor Close (Wall View),220.0,3.0
8,11,Mid, F,451,Middle_Unit,3230000,7162,3/8/2011,South East,6. Normal (Good Direction - S/E),620.0,6.0
41,31,High, G,304,Small_Unit,2380000,7829,3/8/2011,North,10. Poor Street (Busy Road),220.0,2.0
26,6,Low, C,326,Small_Unit,2300000,7055,2/8/2011,West,9. Poor Close (Wall View),420.0,3.0
3,6,Low, F,451,Middle_Unit,3340000,7406,1/8/2011,South East,3. Premium Partial (Slivers of Water/Park),700.0,8.0
51,3,Low, C,304,Small_Unit,2130000,7007,29/7/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
17,3,Low, C,327,Small_Unit,2230000,6820,29/7/2011,South West,6. Normal (Good Direction - S/E),520.0,6.0
9,28,High, G,327,Small_Unit,2270000,6942,28/7/2011,North East,6. Normal (Good Direction - S/E),600.0,6.0
23,11,Mid, C,327,Small_Unit,2460000,7523,26/7/2011,South West,6. Normal (Good Direction - S/E),350.0,6.0
46,9,Low, E,284,Small_Unit,2263000,7968,26/7/2011,East,9. Poor Close (Wall View),180.0,3.0
37,30,High, C,304,Small_Unit,2390000,7862,25/7/2011,South,9. Poor Close (Wall View),150.0,3.0
43,18,Mid, E,284,Small_Unit,2280000,8028,25/7/2011,East,9. Poor Close (Wall View),220.0,3.0
20,7,Low, F,451,Middle_Unit,3450000,7650,25/7/2011,South East,6. Normal (Good Direction - S/E),520.0,6.0
16,15,Mid, A,451,Middle_Unit,3550000,7871,25/7/2011,North West,8. Normal (Poor Direction - N/W),500.0,4.5
38,7,Low, C,304,Small_Unit,2268000,7461,22/7/2011,South,9. Poor Close (Wall View),150.0,3.0
39,28,High, C,304,Small_Unit,2285000,7516,22/7/2011,South,9. Poor Close (Wall View),180.0,3.0
41,13,Mid, B,284,Small_Unit,2230000,7852,22/7/2011,West,10. Poor Street (Busy Road),220.0,2.0
26,3,Low, D,326,Small_Unit,2220000,6810,22/7/2011,West,9. Poor Close (Wall View),420.0,3.0
17,27,High, D,327,Small_Unit,2538000,7761,22/7/2011,South West,6. Normal (Good Direction - S/E),520.0,6.0
44,14,Mid, A,284,Small_Unit,2195000,7729,21/7/2011,West,9. Poor Close (Wall View),150.0,3.0
10,17,Mid, A,451,Middle_Unit,3400000,7539,21/7/2011,North West,1. Premium Plus (Full River/Park),580.0,9.0
51,6,Low, F,284,Small_Unit,2275000,8011,20/7/2011,South East,6. Normal (Good Direction - S/E),280.0,6.0
35,26,High, C,707,Large_Unit,5850000,8274,20/7/2011,North,4. Good Open (High Floor City),320.0,7.0
10,12,Mid, E,451,Middle_Unit,3300000,7317,20/7/2011,South East,1. Premium Plus (Full River/Park),580.0,9.0
21,14,Mid, E,451,Middle_Unit,3430000,7605,20/7/2011,South East,6. Normal (Good Direction - S/E),500.0,6.0
28,18,Mid, A,688,Large_Unit,6000000,8721,20/7/2011,East,6. Normal (Good Direction - S/E),480.0,6.0
50,28,High, D,304,Small_Unit,2390000,7862,19/7/2011,South West,6. Normal (Good Direction - S/E),250.0,6.0
10,16,Mid, H,327,Small_Unit,2400000,7339,18/7/2011,North East,1. Premium Plus (Full River/Park),580.0,9.0
8,27,High, C,327,Small_Unit,2430000,7431,18/7/2011,South West,6. Normal (Good Direction - S/E),620.0,6.0
17,26,High, H,327,Small_Unit,2400000,7339,14/7/2011,North East,6. Normal (Good Direction - S/E),520.0,6.0
19,15,Mid, D,327,Small_Unit,2348000,7180,14/7/2011,South West,6. Normal (Good Direction - S/E),550.0,6.0
36,9,Low, G,307,Small_Unit,2350000,7655,14/7/2011,West,10. Poor Street (Busy Road),300.0,2.0
50,13,Mid, E,284,Small_Unit,2375000,8363,13/7/2011,South East,6. Normal (Good Direction - S/E),250.0,6.0
3,5,Low, F,451,Middle_Unit,3110000,6896,12/7/2011,South East,3. Premium Partial (Slivers of Water/Park),700.0,8.0
16,4,Low, B,451,Middle_Unit,3150000,6984,11/7/2011,North West,8. Normal (Poor Direction - N/W),500.0,4.5
46,12,Mid, D,304,Small_Unit,2258000,7428,11/7/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
38,20,Mid, E,284,Small_Unit,2350000,8275,8/7/2011,West,9. Poor Close (Wall View),150.0,3.0
38,14,Mid, E,284,Small_Unit,2280000,8028,8/7/2011,West,9. Poor Close (Wall View),150.0,3.0
24,27,High, H,326,Small_Unit,2600000,7975,8/7/2011,South,10. Poor Street (Busy Road),380.0,2.0
46,30,High, A,284,Small_Unit,2280000,8028,8/7/2011,West,4. Good Open (High Floor City),180.0,7.0
19,16,Mid, D,327,Small_Unit,2380000,7278,8/7/2011,South West,6. Normal (Good Direction - S/E),550.0,6.0
46,9,Low, H,304,Small_Unit,2355000,7747,7/7/2011,North,10. Poor Street (Busy Road),180.0,2.0
47,19,Mid, A,284,Small_Unit,2300000,8099,6/7/2011,West,9. Poor Close (Wall View),180.0,3.0
47,10,Low, B,284,Small_Unit,2448000,8620,6/7/2011,West,9. Poor Close (Wall View),180.0,3.0
10,19,Mid, H,327,Small_Unit,2350000,7187,6/7/2011,North East,1. Premium Plus (Full River/Park),580.0,9.0
45,28,High, D,304,Small_Unit,2488000,8184,6/7/2011,South,6. Normal (Good Direction - S/E),150.0,6.0
41,17,Mid, G,304,Small_Unit,2280000,7500,6/7/2011,North,10. Poor Street (Busy Road),220.0,2.0
10,4,Low, E,451,Middle_Unit,3100000,6874,5/7/2011,South East,1. Premium Plus (Full River/Park),580.0,9.0
41,19,Mid, H,304,Small_Unit,2450000,8059,5/7/2011,North,10. Poor Street (Busy Road),220.0,2.0
18,19,Mid, F,484,Middle_Unit,4000000,8264,5/7/2011,South East,6. Normal (Good Direction - S/E),550.0,6.0
22,9,Low, D,504,Middle_Unit,3790000,7520,5/7/2011,South West,6. Normal (Good Direction - S/E),480.0,6.0
11,11,Mid, F,484,Middle_Unit,3800000,7851,5/7/2011,South East,1. Premium Plus (Full River/Park),550.0,9.0
43,25,Mid, B,284,Small_Unit,2100000,7394,4/7/2011,West,9. Poor Close (Wall View),220.0,3.0
9,4,Low, E,451,Middle_Unit,3390000,7517,4/7/2011,South East,4. Good Open (High Floor City),600.0,7.0
52,18,Mid, B,284,Small_Unit,2360000,8310,4/7/2011,North West,8. Normal (Poor Direction - N/W),280.0,4.5
24,9,Low, E,447,Middle_Unit,3500000,7830,30/6/2011,North,8. Normal (Poor Direction - N/W),380.0,4.5
28,16,Mid, C,688,Large_Unit,5800000,8430,30/6/2011,West,9. Poor Close (Wall View),480.0,3.0
8,28,High, G,327,Small_Unit,2658000,8128,30/6/2011,North East,6. Normal (Good Direction - S/E),620.0,6.0
40,27,High, E,284,Small_Unit,2500000,8803,30/6/2011,West,10. Poor Street (Busy Road),200.0,2.0
10,2,Low, G,327,Small_Unit,2300000,7034,29/6/2011,North East,1. Premium Plus (Full River/Park),580.0,9.0
1,1,Low, E,451,Middle_Unit,2838000,6293,29/6/2011,South East,6. Normal (Good Direction - S/E),650.0,6.0
50,24,Mid, D,304,Small_Unit,2370000,7796,29/6/2011,South West,6. Normal (Good Direction - S/E),250.0,6.0
8,6,Low, B,451,Middle_Unit,3300000,7317,29/6/2011,North West,8. Normal (Poor Direction - N/W),620.0,4.5
47,8,Low, C,304,Small_Unit,2215000,7286,28/6/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
7,12,Mid, C,484,Middle_Unit,3750000,7748,28/6/2011,South West,2. Premium (Full River - West/Sun),600.0,8.5
48,26,High, F,284,Small_Unit,2458000,8655,28/6/2011,East,10. Poor Street (Busy Road),200.0,2.0
37,27,High, A,284,Small_Unit,2480000,8732,28/6/2011,East,6. Normal (Good Direction - S/E),150.0,6.0
47,27,High, C,304,Small_Unit,2400000,7895,27/6/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
39,15,Mid, H,304,Small_Unit,2350000,7730,27/6/2011,North,10. Poor Street (Busy Road),180.0,2.0
27,15,Mid, B,688,Large_Unit,5250000,7631,27/6/2011,East,9. Poor Close (Wall View),450.0,3.0
31,24,Mid, G,327,Small_Unit,2376800,7269,27/6/2011,East,9. Poor Close (Wall View),400.0,3.0
38,28,High, F,284,Small_Unit,2360000,8310,27/6/2011,West,9. Poor Close (Wall View),150.0,3.0
47,16,Mid, F,284,Small_Unit,2300000,8099,24/6/2011,East,9. Poor Close (Wall View),180.0,3.0
49,6,Low, A,284,Small_Unit,2000000,7042,24/6/2011,North West,8. Normal (Poor Direction - N/W),220.0,4.5
50,32,High, D,304,Small_Unit,2580000,8487,24/6/2011,South West,6. Normal (Good Direction - S/E),250.0,6.0
1,4,Low, E,451,Middle_Unit,3350000,7428,23/6/2011,South East,6. Normal (Good Direction - S/E),650.0,6.0
23,23,Mid, D,327,Small_Unit,2480000,7584,23/6/2011,South West,6. Normal (Good Direction - S/E),350.0,6.0
16,10,Low, C,327,Small_Unit,2350000,7187,22/6/2011,South West,6. Normal (Good Direction - S/E),500.0,6.0
42,8,Low, D,304,Small_Unit,2270000,7467,22/6/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
50,13,Mid, F,284,Small_Unit,2370000,8345,21/6/2011,South East,6. Normal (Good Direction - S/E),250.0,6.0
31,15,Mid, B,451,Middle_Unit,3580000,7938,21/6/2011,South,5. Good Internal (Pool/Garden/Mall),400.0,6.5
51,19,Mid, D,304,Small_Unit,2345000,7714,21/6/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
51,31,High, C,304,Small_Unit,2400000,7895,21/6/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
40,9,Low, C,304,Small_Unit,2285000,7516,20/6/2011,South,9. Poor Close (Wall View),200.0,3.0
42,14,Mid, C,304,Small_Unit,2360000,7763,20/6/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
46,5,Low, C,304,Small_Unit,2220000,7303,17/6/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
38,9,Low, B,284,Small_Unit,2230000,7852,17/6/2011,East,9. Poor Close (Wall View),150.0,3.0
38,24,Mid, A,284,Small_Unit,1950000,6866,17/6/2011,East,9. Poor Close (Wall View),150.0,3.0
49,23,Mid, H,304,Small_Unit,2350000,7730,17/6/2011,North East,6. Normal (Good Direction - S/E),220.0,6.0
41,21,Mid, C,304,Small_Unit,2390000,7862,16/6/2011,South,6. Normal (Good Direction - S/E),220.0,6.0
44,30,High, C,304,Small_Unit,2380000,7829,16/6/2011,South,6. Normal (Good Direction - S/E),150.0,6.0
49,20,Mid, D,304,Small_Unit,2435000,8010,16/6/2011,South West,6. Normal (Good Direction - S/E),220.0,6.0
52,13,Mid, F,284,Small_Unit,2476800,8721,16/6/2011,South East,6. Normal (Good Direction - S/E),280.0,6.0
51,10,Low, C,304,Small_Unit,2280000,7500,15/6/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
21,13,Mid, D,327,Small_Unit,2430000,7431,15/6/2011,South West,6. Normal (Good Direction - S/E),500.0,6.0
18,7,Low, E,504,Middle_Unit,3700000,7341,15/6/2011,South East,6. Normal (Good Direction - S/E),550.0,6.0
33,16,Mid, B,820,Large_Unit,6400000,7805,15/6/2011,West,10. Poor Street (Busy Road),350.0,2.0
22,33,High, A,515,Middle_Unit,4000000,7767,15/6/2011,North West,8. Normal (Poor Direction - N/W),480.0,4.5
29,5,Low, D,327,Small_Unit,2380000,7278,15/6/2011,West,10. Poor Street (Busy Road),450.0,2.0
1,21,Mid, B,451,Middle_Unit,3910000,8670,15/6/2011,North West,2. Premium (Full River - West/Sun),650.0,8.5
39,32,High, G,304,Small_Unit,2490000,8191,14/6/2011,North,10. Poor Street (Busy Road),180.0,2.0
47,18,Mid, D,304,Small_Unit,2460000,8092,14/6/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
41,14,Mid, A,284,Small_Unit,2360000,8310,13/6/2011,West,10. Poor Street (Busy Road),220.0,2.0
44,19,Mid, F,284,Small_Unit,2360000,8310,10/6/2011,East,9. Poor Close (Wall View),150.0,3.0
32,29,High, F,451,Middle_Unit,3600000,7982,10/6/2011,North,10. Poor Street (Busy Road),380.0,2.0
12,27,High, C,484,Middle_Unit,4038000,8343,10/6/2011,South West,3. Premium Partial (Slivers of Water/Park),580.0,6.0
42,9,Low, G,304,Small_Unit,2318000,7625,10/6/2011,North,9. Poor Close (Wall View),200.0,3.0
2,1,Low, D,327,Small_Unit,1990000,6086,9/6/2011,South West,2. Premium (Full River - West/Sun),680.0,8.5
50,23,Mid, C,304,Small_Unit,2300000,7566,9/6/2011,South West,6. Normal (Good Direction - S/E),250.0,6.0
24,11,Mid, G,326,Small_Unit,2000000,6135,9/6/2011,South,10. Poor Street (Busy Road),380.0,2.0
50,4,Low, H,304,Small_Unit,2180000,7171,9/6/2011,North East,6. Normal (Good Direction - S/E),250.0,6.0
32,25,Mid, C,327,Small_Unit,2580000,7890,9/6/2011,West,9. Poor Close (Wall View),380.0,3.0
16,8,Low, G,327,Small_Unit,2530000,7737,8/6/2011,North East,6. Normal (Good Direction - S/E),500.0,6.0
52,16,Mid, C,304,Small_Unit,2280000,7500,8/6/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
19,12,Mid, E,451,Middle_Unit,3285000,7284,8/6/2011,South East,6. Normal (Good Direction - S/E),550.0,6.0
45,26,High, H,304,Small_Unit,2365000,7780,8/6/2011,North,9. Poor Close (Wall View),150.0,3.0
44,23,Mid, H,304,Small_Unit,2370000,7796,8/6/2011,North,9. Poor Close (Wall View),150.0,3.0
26,27,High, F,447,Middle_Unit,3580000,8009,8/6/2011,South,10. Poor Street (Busy Road),420.0,2.0
38,29,High, G,304,Small_Unit,2520000,8289,8/6/2011,North,10. Poor Street (Busy Road),150.0,2.0
30,7,Low, G,327,Small_Unit,2322000,7101,7/6/2011,East,9. Poor Close (Wall View),420.0,3.0
11,29,High, E,504,Middle_Unit,4280000,8492,3/6/2011,South East,1. Premium Plus (Full River/Park),550.0,9.0
46,28,High, H,304,Small_Unit,2268000,7461,3/6/2011,North,10. Poor Street (Busy Road),180.0,2.0
48,4,Low, A,284,Small_Unit,2130000,7500,3/6/2011,West,9. Poor Close (Wall View),200.0,3.0
49,18,Mid, B,284,Small_Unit,2203000,7757,3/6/2011,North West,4. Good Open (High Floor City),220.0,7.0
48,15,Mid, G,304,Small_Unit,2380000,7829,3/6/2011,North,10. Poor Street (Busy Road),200.0,2.0
40,5,Low, F,284,Small_Unit,2100000,7394,3/6/2011,West,10. Poor Street (Busy Road),200.0,2.0
13,16,Mid, B,819,Large_Unit,6700000,8181,3/6/2011,North West,1. Premium Plus (Full River/Park),700.0,9.0
31,12,Mid, E,451,Middle_Unit,3392000,7521,3/6/2011,North,10. Poor Street (Busy Road),400.0,2.0
50,19,Mid, E,284,Small_Unit,2280000,8028,2/6/2011,South East,6. Normal (Good Direction - S/E),250.0,6.0
47,12,Mid, A,284,Small_Unit,2430000,8556,2/6/2011,West,9. Poor Close (Wall View),180.0,3.0
11,8,Low, D,504,Middle_Unit,3650000,7242,2/6/2011,South West,6. Normal (Good Direction - S/E),550.0,6.0
39,13,Mid, E,284,Small_Unit,2300000,8099,2/6/2011,West,9. Poor Close (Wall View),180.0,3.0
48,8,Low, F,284,Small_Unit,2315000,8151,1/6/2011,East,10. Poor Street (Busy Road),200.0,2.0
42,15,Mid, B,284,Small_Unit,2380000,8380,1/6/2011,West,9. Poor Close (Wall View),200.0,3.0
51,17,Mid, F,284,Small_Unit,2330000,8204,1/6/2011,South East,6. Normal (Good Direction - S/E),280.0,6.0
9,30,High, D,327,Small_Unit,2720000,8318,31/5/2011,South West,6. Normal (Good Direction - S/E),600.0,6.0
38,10,Low, F,284,Small_Unit,2288000,8056,31/5/2011,West,9. Poor Close (Wall View),150.0,3.0
36,21,Mid, F,478,Middle_Unit,3768000,7883,31/5/2011,South,5. Good Internal (Pool/Garden/Mall),300.0,6.5
8,5,Low, G,327,Small_Unit,2278000,6966,31/5/2011,North East,6. Normal (Good Direction - S/E),620.0,6.0
